,time,x_calc,x,y_calc,y,z_calc,z,yaw_calc,yaw
27,1683540185.8601415,0.0,-0.0539446744511921,0.0,0.0017011975780351475,0.0,0.020086497029659332,0.0,0.058849829247890784
28,1683540185.8610935,0.0,-0.053942238762730806,0.0,0.0016998009313422327,0.0,0.02008703027049758,0.0,0.05884998273327228
29,1683540185.8619995,0.0,-0.053941100025572224,0.0,0.0017014301939094298,0.0,0.019213437396400412,0.0,0.058850220750748715
30,1683540185.862812,0.0,-0.053943383028691776,0.0,0.0017021163441537325,0.0,0.020092836373890255,0.0,0.0588516605880486
31,1683540185.8637774,0.0,-0.053944209241820806,0.0,0.0017029796997107315,0.0,0.019205416850146186,0.0,0.05885334025002607
32,1683540185.8649535,0.0,-0.05394651896814992,0.0,0.0017026165155718225,0.0,0.020074561382009956,0.0,0.058855392209766016
33,1683540185.8662372,0.0,-0.053948328012763884,0.0,0.0017026680498334998,0.0,0.020061575516227968,0.0,0.05885806318849534
34,1683540185.8677611,0.0,-0.05395007387610282,0.0,0.0017027491343844744,0.0,0.020048959718614687,0.0,0.058860673200499807
35,1683540185.8689194,0.0,-0.053951401884061105,0.0,0.0017033589905485031,0.0,0.01915438315095494,0.0,0.05886379947158825
36,1683540185.8700016,0.0,-0.053967065402134765,0.0,0.0017025026439311977,0.0,0.019979693018235607,0.0,0.058866323109488826
37,1683540185.8711298,0.0,-0.053959291675904374,0.0,0.0017012001877186771,0.0,0.020087307425198653,0.0,0.058865977516331845
38,1683540185.8725138,0.0,-0.05395570374383674,0.0,0.0017014736115052512,0.0,0.019213015729139957,0.0,0.05886639841142555
39,1683540185.8738506,0.0,-0.05395689684752827,0.0,0.0017015624615554462,0.0,0.020095416064089343,0.0,0.05886692885635853
40,1683540185.874857,0.0,-0.05396010796549599,0.0,0.001702598511305988,0.0,0.0200804045376309,0.0,0.05887027039642974
41,1683540185.875925,0.0,-0.053961072246966585,0.0,0.0017026526475019531,0.0,0.020073829731464488,0.0,0.05887159775616889
42,1683540185.8768587,0.0,-0.05396161085756683,0.0,0.0017031346558001148,0.0,0.01918486546175057,0.0,0.05887354781065905
43,1683540185.877885,0.0,-0.05396374953117901,0.0,0.0017027382768975015,0.0,0.020054467884915897,0.0,0.058875586329977206
44,1683540185.879134,0.0,-0.05396336211220911,0.0,0.0017031859809751395,0.0,0.019171980045430727,0.0,0.05887618476955281
45,1683540185.8802216,0.0,-0.05396461753157629,0.0,0.0017027879203905252,0.0,0.02004822280600179,0.0,0.05887688164770364
46,1683540185.8813598,0.0,-0.053964227057963776,0.0,0.0017032317182172137,0.0,0.01916569853448708,0.0,0.05887747482038193
47,1683540185.8823304,0.0,-0.05396548126986186,0.0,0.0017028616417466772,0.0,0.020042140731974203,0.0,0.05887815824485397
48,1683540185.8834178,0.0,-0.053966340932979834,0.0,0.001702976844605563,0.0,0.020036340255696387,0.0,0.05887941707330868
49,1683540185.8844578,0.0,-0.05396662015754579,0.0,0.0017030903061529459,0.0,0.02000876734597283,0.0,0.05888065860136394
50,1683540185.885252,0.0,-0.053975773258470895,0.0,0.0017029131327134005,0.0,0.020050110145476967,0.0,0.058880917692319686
51,1683540185.8859925,0.0,-0.053971569761891644,0.0,0.0016995378217755863,0.0,0.019143138161952324,0.0,0.058880893071217445
52,1683540185.887467,0.0,-0.053970618762226835,0.0,0.0017006580582888877,0.0,0.020094465073386275,0.0,0.05888119825753672
53,1683540185.888884,0.0,-0.053972379657149544,0.0,0.0017021462480270781,0.0,0.02009283615270504,0.0,0.05888273103185906
54,1683540185.8900995,0.0,-0.053975515622503814,0.0,0.0017026463211067201,0.0,0.020074561067636332,0.0,0.058886462640114046
55,1683540185.8921695,0.0,-0.053976059402104024,0.0,0.0017031289101576991,0.0,0.019185620395814174,0.0,0.05888841002771071
56,1683540185.8943126,0.0,-0.053977814538986466,0.0,0.0017031791429925555,0.0,0.019172733120784463,0.0,0.058891046181586144
57,1683540185.895843,0.0,-0.05397954213918534,0.0,0.0017032881596970029,0.0,0.019160291805068203,0.0,0.058893610226284226
58,1683540185.8968947,0.0,-0.05398039859317627,0.0,0.0017033886539361697,0.0,0.01915438274946185,0.0,0.058894869871726666
59,1683540185.8979478,0.0,-0.053981436358426865,0.0,0.0017031346116560457,0.0,0.02003080683084156,0.0,0.05889551954151165
60,1683540185.898954,0.0,-0.05398106233082384,0.0,0.0017035557772622524,0.0,0.0191481667109034,0.0,0.05889611266997728
61,1683540185.900342,0.0,-0.05399297911091058,0.0,0.0017019439145991347,0.0,0.02005206028765316,0.0,0.058897319534901516
62,1683540185.9018764,0.0,-0.05398828828665782,0.0,0.0017012295917934487,0.0,0.020087307184736315,0.0,0.0588970478617307
63,1683540185.9025147,0.0,-0.053986199705539986,0.0,0.0016995765757770295,0.0,0.01914417398069862,0.0,0.05889704233960566
64,1683540185.903157,0.0,-0.053985871656276385,0.0,0.001699859412447594,0.0,0.02008694250383164,0.0,0.05889721128313592
65,1683540185.9041092,0.0,-0.05398452519615743,0.0,0.0017002087020348004,0.0,0.019205692411510107,0.0,0.058897081844439196
66,1683540185.9051065,0.0,-0.053989104751784256,0.0,0.0017026278972166256,0.0,0.020080403993823416,0.0,0.05890134066337749
67,1683540185.9062672,0.0,-0.05398970738227531,0.0,0.00170314811271201,0.0,0.019191468522442773,0.0,0.0589032746544994
68,1683540185.9074206,0.0,-0.05399274634739886,0.0,0.001702767553608753,0.0,0.020054467259438977,0.0,0.05890665657472232
69,1683540185.9087348,0.0,-0.05399322389763984,0.0,0.001703260985472093,0.0,0.019165697923020794,0.0,0.058908545059470366
70,1683540185.909899,0.0,-0.05399561693418189,0.0,0.0017031194766548843,0.0,0.020008767741010063,0.0,0.0589117288310057
71,1683540185.9116602,0.0,-0.054000566436076904,0.0,0.0016995668736468161,0.0,0.019143138278802825,0.0,0.05891196329900369
72,1683540185.91279,0.0,-0.05399909336429784,0.0,0.0017014892633972353,0.0,0.019213437187238128,0.0,0.05891236142609373
73,1683540185.9140148,0.0,-0.0540013764109001,0.0,0.0017021752551890515,0.0,0.020092835931513557,0.0,0.0589138012526482
74,1683540185.915179,0.0,-0.054001117737432165,0.0,0.001702834009834334,0.0,0.01921117262745866,0.0,0.05891424972337247
75,1683540185.9162793,0.0,-0.0540024958578674,0.0,0.0017024845248527346,0.0,0.020087431205465543,0.0,0.05891494130604929
76,1683540185.917399,0.0,-0.0540032098270078,0.0,0.00170311461883627,0.0,0.019198882653666226,0.0,0.05891679503984672
77,1683540185.918428,0.0,-0.054005430978969815,0.0,0.0017027022290533695,0.0,0.020068027747776288,0.0,0.058918872084395696
78,1683540185.9200027,0.0,-0.05400505620389653,0.0,0.0017031578061460228,0.0,0.01918562008318115,0.0,0.05891948022876767
79,1683540185.9215667,0.0,-0.054008067356747326,0.0,0.00170280763073371,0.0,0.020048958901510823,0.0,0.05892281379956554
80,1683540185.922985,0.0,-0.05400893211403945,0.0,0.001702878008732287,0.0,0.020042855065152528,0.0,0.05892409074858514
81,1683540185.9274933,0.0,-0.0540250585919643,0.0,0.0017025599896458425,0.0,0.01997969266046075,0.0,0.05892846363652989
82,1683540185.9286113,0.0,-0.05401595503480826,0.0,0.0017022137560713658,0.0,0.020092236666580075,0.0,0.05892999193685015
83,1683540185.929638,0.0,-0.0540181016633526,0.0,0.0017026563864102108,0.0,0.020080403450001776,0.0,0.058932410707300174
84,1683540185.930601,0.0,-0.05401870432092123,0.0,0.001703176588663448,0.0,0.01919146798761147,0.0,0.058934344689863985
85,1683540185.931726,0.0,-0.05402048521217309,0.0,0.0017032128336470804,0.0,0.019178370356892134,0.0,0.05893701624767327
86,1683540185.9330182,0.0,-0.05402261130317897,0.0,0.0017028455267253909,0.0,0.020048221529526643,0.0,0.05893902190476714
87,1683540185.9340396,0.0,-0.054023081289039834,0.0,0.0017033572328415685,0.0,0.01915956800790894,0.0,0.05894088872760826
88,1683540185.9350839,0.0,-0.054024334736384995,0.0,0.0017030343613084196,0.0,0.020036339000318218,0.0,0.05894155731055953
89,1683540185.9362543,0.0,-0.05402393665684264,0.0,0.001703463701074031,0.0,0.019153699571488117,0.0,0.05894214767773162
90,1683540185.93732,0.0,-0.05402461383609024,0.0,0.0017031477504420181,0.0,0.020008768136055573,0.0,0.058942798837621456
91,1683540185.9385557,0.0,-0.054033766933212296,0.0,0.0017029700452088929,0.0,0.020050110222626177,0.0,0.058943057926589125
92,1683540185.940155,0.0,-0.054032539404010975,0.0,0.0017026485966935782,0.0,0.020081112039839345,0.0,0.05894727841324228
93,1683540185.941325,0.0,-0.05403442788928681,0.0,0.0017027302126792871,0.0,0.020068027406873704,0.0,0.05894994206386055
94,1683540185.942476,0.0,-0.05403580829044545,0.0,0.0017032359301840214,0.0,0.019172732400230028,0.0,0.0589531863415903
95,1683540185.9438107,0.0,-0.05403792904944457,0.0,0.001702905886404621,0.0,0.020042854641357626,0.0,0.05895516070874024
96,1683540185.9446754,0.0,-0.054039429701996655,0.0,0.0017031910448382277,0.0,0.020030802289944312,0.0,0.05895765965437435
97,1683540185.9453282,0.0,-0.05405405537475101,0.0,0.0017025873174505897,0.0,0.01997969248156522,0.0,0.058959533565511035
98,1683540185.9459777,0.0,-0.05404628188397282,0.0,0.001701285709819346,0.0,0.02008730670380171,0.0,0.05895918788345275
99,1683540185.9472902,0.0,-0.0540438652838353,0.0,0.0016999156921445118,0.0,0.020086941792745706,0.0,0.05895935126311891
100,1683540185.9484901,0.0,-0.05404388739409536,0.0,0.0017016482126352172,0.0,0.020095414611608735,0.0,0.05896013907355268
101,1683540185.9496937,0.0,-0.054046060146494185,0.0,0.0017025492369754996,0.0,0.020086763466987137,0.0,0.05896220873736126
102,1683540185.9507074,0.0,-0.05404806300871791,0.0,0.00170273802887229,0.0,0.02007382803785715,0.0,0.058964807868173895
103,1683540185.9516332,0.0,-0.05404986564869679,0.0,0.0017027895531074551,0.0,0.02006082520881631,0.0,0.0589674813880301
104,1683540185.9524834,0.0,-0.05405074035564605,0.0,0.0017028234168764143,0.0,0.02005446600843696,0.0,0.05896879639513106
105,1683540185.9534588,0.0,-0.054051608376870834,0.0,0.0017028729848145182,0.0,0.020048220891264568,0.0,0.05897009169875568
106,1683540185.9543507,0.0,-0.05405333182597671,0.0,0.0017030617745812284,0.0,0.020036338372604996,0.0,0.05897262709464139
107,1683540185.955521,0.0,-0.05405361086324625,0.0,0.0017031751275130452,0.0,0.020008768531109326,0.0,0.058973868621206585
108,1683540185.9574857,0.0,-0.054058560160234914,0.0,0.0016996222872596206,0.0,0.01914313851253232,0.0,0.058974103085493626
109,1683540185.9586003,0.0,-0.054058290463581044,0.0,0.0017016369918442394,0.0,0.020095906614263283,0.0,0.058975027859558125
110,1683540185.9598603,0.0,-0.05405911166457977,0.0,0.001702889358036216,0.0,0.019211172230176626,0.0,0.05897638949374825
111,1683540185.9612608,0.0,-0.05406250633720571,0.0,0.001702730357435344,0.0,0.0200745601244635,0.0,0.05897967259300978
112,1683540185.9642618,0.0,-0.054063050183251755,0.0,0.0017032129079800793,0.0,0.01918561945788936,0.0,0.05898161996179768
113,1683540185.966314,0.0,-0.05406738947214078,0.0,0.0017034722638147768,0.0,0.01915438154491824,0.0,0.05898807973398899
114,1683540185.9676118,0.0,-0.05407736731094648,0.0,0.0017029615905554381,0.0,0.020050755028926913,0.0,0.05899027427694304
115,1683540185.9688213,0.0,-0.0540715159026482,0.0,0.0017002919101663004,0.0,0.01920569139747616,0.0,0.05899029145801859
116,1683540185.9700139,0.0,-0.054072884493450143,0.0,0.0017016750028951706,0.0,0.02009541412742425,0.0,0.058991208699890274
117,1683540185.971393,0.0,-0.05407368504260933,0.0,0.0017029276076435873,0.0,0.01921052440240878,0.0,0.05899258409968106
118,1683540185.9734626,0.0,-0.054076095862230944,0.0,0.0017027106746411085,0.0,0.020080402362316285,0.0,0.05899455012605252
119,1683540185.9753346,0.0,-0.054079737547624046,0.0,0.0017028500034302419,0.0,0.02005446538291191,0.0,0.058999865970785846
120,1683540185.9785004,0.0,-0.054081469344092116,0.0,0.0017029731710323387,0.0,0.02004213815466152,0.0,0.0590024378479578
121,1683540185.9804566,0.0,-0.05408193099279946,0.0,0.0017035176616435543,0.0,0.019153698359691856,0.0,0.0590042870216036
122,1683540185.9816577,0.0,-0.054091761108914026,0.0,0.0017030233708502473,0.0,0.02005011029977126,0.0,0.0590051972687363
123,1683540185.984254,0.0,-0.05408722281180675,0.0,0.0016999417147372338,0.0,0.020087030128896406,0.0,0.05900533275029163
124,1683540185.9854348,0.0,-0.054088367423662145,0.0,0.001702256896394388,0.0,0.0200928352679019,0.0,0.05900701057684184
125,1683540185.9866204,0.0,-0.05409053357773119,0.0,0.0017027019912712335,0.0,0.020081111468151953,0.0,0.059009417722259594
126,1683540185.9877937,0.0,-0.05409114379859311,0.0,0.001703223054038362,0.0,0.01919221446815674,0.0,0.059011347348750354
127,1683540185.988892,0.0,-0.05409293021285256,0.0,0.0017032591179364951,0.0,0.019179126627026012,0.0,0.05901401704630621
128,1683540185.9901407,0.0,-0.0540950585171192,0.0,0.001702888649902372,0.0,0.02004895767577347,0.0,0.05901602302545246
129,1683540185.9912403,0.0,-0.054096784026125215,0.0,0.0017030676539296085,0.0,0.020037009811703525,0.0,0.059018559624304266
130,1683540185.995658,0.0,-0.054097167293569434,0.0,0.0017031203129155234,0.0,0.02001215515546448,0.0,0.05902107146714562
131,1683540185.9984095,0.0,-0.05410268232381082,0.0,0.0017029534830054537,0.0,0.01921052392818908,0.0,0.0590236534875379
132,1683540186.0009243,0.0,-0.054106057476076885,0.0,0.0017027904661884217,0.0,0.020073826908712587,0.0,0.05902694682768063
133,1683540186.0031385,0.0,-0.05410786014447,0.0,0.0017028418819082108,0.0,0.02006082399544877,0.0,0.059029620325876185
134,1683540186.0041256,0.0,-0.05410834752971534,0.0,0.0017033234762948973,0.0,0.0191719770571842,0.0,0.05903153375746702
135,1683540186.0049438,0.0,-0.054110466675716874,0.0,0.0017029988115519193,0.0,0.020042137510292136,0.0,0.05903350719114673
136,1683540186.0059097,0.0,-0.054110928348593774,0.0,0.0017035432968449118,0.0,0.019153697753770342,0.0,0.059035356358982743
137,1683540186.0069263,0.0,-0.054126475897302344,0.0,0.0017027630257862145,0.0,0.01997752499042247,0.0,0.05903659890230489
138,1683540186.0078957,0.0,-0.05411865592525598,0.0,0.0017013633766366498,0.0,0.02008649747666138,0.0,0.059036248610047685
139,1683540186.0088208,0.0,-0.05411560355138918,0.0,0.001700794424136701,0.0,0.02009446449692409,0.0,0.05903654715806627
140,1683540186.0098224,0.0,-0.05411628480862719,0.0,0.0017016887984532898,0.0,0.020095906253738277,0.0,0.05903716674671066
141,1683540186.0108185,0.0,-0.054118484174042136,0.0,0.0017025914450915724,0.0,0.02008743018444402,0.0,0.05903921994232155
142,1683540186.011696,0.0,-0.05411919824499702,0.0,0.0017032214656429582,0.0,0.019198881617874967,0.0,0.059041073652154955
143,1683540186.0127232,0.0,-0.05412141937157748,0.0,0.0017028087832647073,0.0,0.020068026384110232,0.0,0.05904315066405262
144,1683540186.0137334,0.0,-0.05412104466346949,0.0,0.0017032644229484702,0.0,0.019185618832563055,0.0,0.05904375880268668
145,1683540186.0142708,0.0,-0.05412230988342577,0.0,0.001702833096763058,0.0,0.02006157332263858,0.0,0.05904448236709065
146,1683540186.0150304,0.0,-0.054121927521011116,0.0,0.0017032843997997706,0.0,0.01917912628979717,0.0,0.05904508635043765
147,1683540186.0158396,0.0,-0.054125384017553055,0.0,0.0017035235201505643,0.0,0.01915438074183559,0.0,0.05905021852699189
148,1683540186.0171773,0.0,-0.05412642065648936,0.0,0.0017032689693315946,0.0,0.020030795478184198,0.0,0.05905086815092023
149,1683540186.018057,0.0,-0.05412604693431261,0.0,0.001703690294292084,0.0,0.019148156632626992,0.0,0.059051461278069754
150,1683540186.0188262,0.0,-0.05412616441493668,0.0,0.0017031453989282594,0.0,0.020012155016588873,0.0,0.05905214073494978
151,1683540186.019749,0.0,-0.0541410464743029,0.0,0.0017026639206383445,0.0,0.01997969194484612,0.0,0.059052742014245284
152,1683540186.020897,0.0,-0.05413796378293697,0.0,0.0017020766270052666,0.0,0.02005205905479191,0.0,0.059052668016114834
153,1683540186.0219982,0.0,-0.05413536169378278,0.0,0.0017030121741718296,0.0,0.02005075448267913,0.0,0.05905241298071276
154,1683540186.0230753,0.0,-0.05413327321909573,0.0,0.001701363161529482,0.0,0.020087305982374896,0.0,0.059052396243280056
155,1683540186.0239968,0.0,-0.05413685758013811,0.0,0.0017028667012248305,0.0,0.020060823388741607,0.0,0.05906068946023601
156,1683540186.024847,0.0,-0.05413647427183225,0.0,0.001703317554491755,0.0,0.01917836804435038,0.0,0.059061294118173464
157,1683540186.025389,0.0,-0.054137344988853246,0.0,0.0017033482851929532,0.0,0.019171976459488732,0.0,0.059062602885936684
158,1683540186.0259938,0.0,-0.05413907042984517,0.0,0.001703461650746919,0.0,0.01915956553099546,0.0,0.05906516654319427
159,1683540186.0269318,0.0,-0.054147653275835636,0.0,0.001701387871238155,0.0,0.020086497551176315,0.0,0.0590673177231126
160,1683540186.0277877,0.0,-0.05414460088483592,0.0,0.001700819007161865,0.0,0.020094464381623718,0.0,0.05906761626905858
161,1683540186.0285413,0.0,-0.05414636205818226,0.0,0.0017023068402840882,0.0,0.020092834825462938,0.0,0.059069149011115
162,1683540186.0293193,0.0,-0.05414748156606848,0.0,0.0017026159333592542,0.0,0.02008742992917066,0.0,0.05907028904379096
163,1683540186.030002,0.0,-0.05414949817885028,0.0,0.0017028063233224813,0.0,0.020074559181212787,0.0,0.05907288053858908
164,1683540186.0309348,0.0,-0.054150042091340195,0.0,0.0017032888353546286,0.0,0.01918561851988703,0.0,0.05907482788856685
165,1683540186.031654,0.0,-0.05415092495433527,0.0,0.0017033087849437616,0.0,0.019179125952559183,0.0,0.059076155431524585
166,1683540186.0332477,0.0,-0.054153053250016264,0.0,0.0017029381790959171,0.0,0.02004895685856084,0.0,0.05907816139418389
167,1683540186.0423784,0.0,-0.05416175246906694,0.0,0.001703204886593529,0.0,0.019204714157457684,0.0,0.05908702847062158
168,1683540186.0436697,0.0,-0.054164052444159,0.0,0.001702839316614364,0.0,0.020073825779509585,0.0,0.0590890848950142
169,1683540186.0447733,0.0,-0.05416496723274634,0.0,0.0017028659645807298,0.0,0.020067279934439533,0.0,0.05909042581015501
170,1683540186.045864,0.0,-0.05416459122843708,0.0,0.0017033212423315585,0.0,0.01918486156239834,0.0,0.05909103489861347
171,1683540186.0469744,0.0,-0.05416585514096096,0.0,0.001702890623817207,0.0,0.020060822782018893,0.0,0.05909175837154778
172,1683540186.048272,0.0,-0.05416547184969705,0.0,0.0017033414928940302,0.0,0.019178367466177675,0.0,0.05909236302818947
173,1683540186.0543728,0.0,-0.05416672987467992,0.0,0.0017029243827557119,0.0,0.02005446350624046,0.0,0.05909307335949698
174,1683540186.057309,0.0,-0.05416892343569111,0.0,0.001703591877074094,0.0,0.019153696541880608,0.0,0.059097494364603945
175,1683540186.058544,0.0,-0.05418377635973795,0.0,0.0017031404557710783,0.0,0.020037008531127408,0.0,0.05911176681313614
176,1683540186.059882,0.0,-0.05418404165196799,0.0,0.0017037378241400196,0.0,0.0191481526009726,0.0,0.05911359916002244
177,1683540186.0610511,0.0,-0.0541912680683237,0.0,0.0017014103124352482,0.0,0.020087305501407082,0.0,0.05911453403460846
178,1683540186.062153,0.0,-0.05418750526412497,0.0,0.001700390300317295,0.0,0.01920569004532694,0.0,0.05911456782024266
179,1683540186.0632527,0.0,-0.05418887414270729,0.0,0.0017017731967340455,0.0,0.020095412190565057,0.0,0.05911548497481715
180,1683540186.0644748,0.0,-0.05419104714580028,0.0,0.0017026739024419415,0.0,0.02008676084874149,0.0,0.05911755453520303
181,1683540186.0656972,0.0,-0.05419075014104226,0.0,0.0017032280401554258,0.0,0.01920471366439539,0.0,0.05911809718083778
182,1683540186.0668359,0.0,-0.0541920857622639,0.0,0.0017028084904409846,0.0,0.02008040018677599,0.0,0.05911882628705914
183,1683540186.0680206,0.0,-0.054191750439229386,0.0,0.0017033024265692305,0.0,0.01919814867057585,0.0,0.059119415000298735
184,1683540186.0695133,0.0,-0.05419305011590957,0.0,0.0017028623967404216,0.0,0.02007382521488619,0.0,0.05912015359410523
185,1683540186.0712874,0.0,-0.054195340282568394,0.0,0.001703395212812893,0.0,0.019171975264051705,0.0,0.05912474047372725
186,1683540186.0757403,0.0,-0.054204357193281955,0.0,0.001702353197297501,0.0,0.020092834382999136,0.0,0.05913128655319481
187,1683540186.0768924,0.0,-0.054205476725527744,0.0,0.001702662219735464,0.0,0.02008742941860244,0.0,0.05913242657758012
188,1683540186.0788946,0.0,-0.05420652342727928,0.0,0.0017027980198130632,0.0,0.02008111032468153,0.0,0.05913369366378379
189,1683540186.0812654,0.0,-0.05421341273735613,0.0,0.0017033388234579032,0.0,0.02003078866592762,0.0,0.05914407464006016
190,1683540186.082329,0.0,-0.05422495608810522,0.0,0.00170214549394144,0.0,0.020052058314989768,0.0,0.05914587442833046
191,1683540186.083444,0.0,-0.054220265680607525,0.0,0.001701432542814009,0.0,0.020087305260918127,0.0,0.05914560259569229
192,1683540186.084662,0.0,-0.054218176938395916,0.0,0.0016997801357002038,0.0,0.01914417225580163,0.0,0.05914559699186019
193,1683540186.085908,0.0,-0.05421650291733379,0.0,0.0017004126560563758,0.0,0.01920568970727113,0.0,0.05914563635317084
194,1683540186.0876799,0.0,-0.054217574542528985,0.0,0.0017025836979463191,0.0,0.01921411573994073,0.0,0.05914685934568641
195,1683540186.0890844,0.0,-0.05422004492108494,0.0,0.0017026961453632764,0.0,0.020086760325051654,0.0,0.05914862302562063
196,1683540186.090402,0.0,-0.05422204791276696,0.0,0.001702884580140124,0.0,0.020073824650248227,0.0,0.05915122207013947
197,1683540186.091552,0.0,-0.05422385063797233,0.0,0.0017029357788244856,0.0,0.020060821568526663,0.0,0.05915389552500987
198,1683540186.0935907,0.0,-0.05422520312296138,0.0,0.0017034628415319231,0.0,0.019165693030725073,0.0,0.05915709894287158
199,1683540186.094677,0.0,-0.05422759565500157,0.0,0.0017033205588280224,0.0,0.02000877090160528,0.0,0.05916028263882442
200,1683540186.0955644,0.0,-0.05424246620134173,0.0,0.0017028545540232942,0.0,0.01997752603926478,0.0,0.05916087402003059
201,1683540186.096843,0.0,-0.054239363810424414,0.0,0.0017022408527508773,0.0,0.020050670559977328,0.0,0.059160799156285096
202,1683540186.0996695,0.0,-0.05423464607834265,0.0,0.0017014559747337366,0.0,0.020086497774745887,0.0,0.05916052372399901
203,1683540186.1014621,0.0,-0.05423649114677195,0.0,0.0017028742187333093,0.0,0.02007455823788431,0.0,0.059166086476730634
204,1683540186.1029193,0.0,-0.05423740976683737,0.0,0.0017029009899812756,0.0,0.020068025020295824,0.0,0.0591674256750013
205,1683540186.103908,0.0,-0.0542383003008295,0.0,0.001702925193696025,0.0,0.02006157186004856,0.0,0.0591687573586596
206,1683540186.104902,0.0,-0.054240046287842465,0.0,0.0017030057474825282,0.0,0.020048955632660355,0.0,0.059171367274401684
207,1683540186.1058905,0.0,-0.05424091110253398,0.0,0.001703075922016213,0.0,0.02004285167447868,0.0,0.05917264418470011
208,1683540186.1068733,0.0,-0.05424051808402549,0.0,0.0017035149903124143,0.0,0.019160288234158794,0.0,0.059173233835353826
209,1683540186.108152,0.0,-0.05424241034783539,0.0,0.0017033603147458677,0.0,0.020030786395065198,0.0,0.05917514302366224
210,1683540186.1092958,0.0,-0.054242036870047465,0.0,0.00170378176713598,0.0,0.019148148569121858,0.0,0.059175736149758705
211,1683540186.110541,0.0,-0.05425703635889948,0.0,0.0017027535043123761,0.0,0.019979691229144947,0.0,0.059177016823232946
212,1683540186.111552,0.0,-0.05424684692382457,0.0,0.001700084424563728,0.0,0.020086939303704428,0.0,0.05917683416728323
213,1683540186.1125698,0.0,-0.05424767060707889,0.0,0.0017030694089564806,0.0,0.01921052155690587,0.0,0.059178997081092345
214,1683540186.1135693,0.0,-0.054248745860294746,0.0,0.0017032716570983878,0.0,0.01920471267823226,0.0,0.0591802339320963
215,1683540186.1148896,0.0,-0.054249746178682924,0.0,0.0017033459839127512,0.0,0.019198147643253755,0.0,0.05918155173742766
